id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
NE;NORDESTE;2026-04-09 02:00:00;13539.256
S;SUL;2026-04-09 02:00:00;11986.078
SE;SUDESTE/CENTRO-OESTE;2026-04-09 02:00:00;42212.77399999998
N;NORTE;2026-04-09 03:00:00;8164.147999999997
NE;NORDESTE;2026-04-09 03:00:00;13231.176
S;SUL;2026-04-09 03:00:00;11787.457
SE;SUDESTE/CENTRO-OESTE;2026-04-09 03:00:00;41503.469
N;NORTE;2026-04-09 04:00:00;8049.617999999999
NE;NORDESTE;2026-04-09 04:00:00;13083.414
S;SUL;2026-04-09 04:00:00;11800.424
SE;SUDESTE/CENTRO-OESTE;2026-04-09 04:00:00;41806.053
N;NORTE;2026-04-09 05:00:00;7953.9270000000015
NE;NORDESTE;2026-04-09 05:00:00;12911.878000000002
S;SUL;2026-04-09 05:00:00;12613.73
SE;SUDESTE/CENTRO-OESTE;2026-04-09 05:00:00;43569.223
N;NORTE;2026-04-09 06:00:00;7642.251000000004
NE;NORDESTE;2026-04-09 06:00:00;12576.439000000002
S;SUL;2026-04-09 06:00:00;14124.622
SE;SUDESTE/CENTRO-OESTE;2026-04-09 06:00:00;46014.142000000014
N;NORTE;2026-04-09 07:00:00;7392.782999999999
NE;NORDESTE;2026-04-09 07:00:00;12416.614000000003
S;SUL;2026-04-09 07:00:00;15385.038
SE;SUDESTE/CENTRO-OESTE;2026-04-09 07:00:00;47840.219000000005
N;NORTE;2026-04-09 08:00:00;7438.455
NE;NORDESTE;2026-04-09 08:00:00;12901.865999999998
S;SUL;2026-04-09 08:00:00;15963.518
SE;SUDESTE/CENTRO-OESTE;2026-04-09 08:00:00;49143.005000000005
N;NORTE;2026-04-09 09:00:00;7781.469999999999
NE;NORDESTE;2026-04-09 09:00:00;13206.593000000004
S;SUL;2026-04-09 09:00:00;15538.046
SE;SUDESTE/CENTRO-OESTE;2026-04-09 09:00:00;49561.546
N;NORTE;2026-04-09 10:00:00;7922.249
NE;NORDESTE;2026-04-09 10:00:00;13262.392999999996
S;SUL;2026-04-09 10:00:00;15504.437999999998
SE;SUDESTE/CENTRO-OESTE;2026-04-09 10:00:00;50352.924000000006
N;NORTE;2026-04-09 11:00:00;7866.652000000002
NE;NORDESTE;2026-04-09 11:00:00;13451.789
S;SUL;2026-04-09 11:00:00;15391.868
SE;SUDESTE/CENTRO-OESTE;2026-04-09 11:00:00;50575.70999999999
N;NORTE;2026-04-09 12:00:00;7609.931000000002
NE;NORDESTE;2026-04-09 12:00:00;13249.308
S;SUL;2026-04-09 12:00:00;14128.89
SE;SUDESTE/CENTRO-OESTE;2026-04-09 12:00:00;49356.308000000005
N;NORTE;2026-04-09 13:00:00;8069.401
NE;NORDESTE;2026-04-09 13:00:00;13337.607
S;SUL;2026-04-09 13:00:00;14645.529
SE;SUDESTE/CENTRO-OESTE;2026-04-09 13:00:00;50522.499
N;NORTE;2026-04-09 14:00:00;8554.784000000003
NE;NORDESTE;2026-04-09 14:00:00;13465.337
S;SUL;2026-04-09 14:00:00;15143.286
SE;SUDESTE/CENTRO-OESTE;2026-04-09 14:00:00;52022.36099999999
N;NORTE;2026-04-09 15:00:00;8699.857
NE;NORDESTE;2026-04-09 15:00:00;14008.969
S;SUL;2026-04-09 15:00:00;15494.855
SE;SUDESTE/CENTRO-OESTE;2026-04-09 15:00:00;53020.764
N;NORTE;2026-04-09 16:00:00;8575.536999999997
NE;NORDESTE;2026-04-09 16:00:00;14862.416
S;SUL;2026-04-09 16:00:00;16119.569
SE;SUDESTE/CENTRO-OESTE;2026-04-09 16:00:00;53692.841
N;NORTE;2026-04-09 17:00:00;8373.591999999999
NE;NORDESTE;2026-04-09 17:00:00;15266.735
S;SUL;2026-04-09 17:00:00;16423.385000000002
SE;SUDESTE/CENTRO-OESTE;2026-04-09 17:00:00;53102.042
N;NORTE;2026-04-09 18:00:00;8388.983999999995
NE;NORDESTE;2026-04-09 18:00:00;15904.469999999998
S;SUL;2026-04-09 18:00:00;17213.241
SE;SUDESTE/CENTRO-OESTE;2026-04-09 18:00:00;55007.90800000002
N;NORTE;2026-04-09 19:00:00;8645.949
NE;NORDESTE;2026-04-09 19:00:00;15634.567
S;SUL;2026-04-09 19:00:00;17543.195
SE;SUDESTE/CENTRO-OESTE;2026-04-09 19:00:00;55106.39600000002
N;NORTE;2026-04-09 20:00:00;8753.052000000001
NE;NORDESTE;2026-04-09 20:00:00;15559.893999999998
S;SUL;2026-04-09 20:00:00;16803.917999999998
SE;SUDESTE/CENTRO-OESTE;2026-04-09 20:00:00;54431.077000000005
N;NORTE;2026-04-09 21:00:00;8898.382000000001
NE;NORDESTE;2026-04-09 21:00:00;15887.584
S;SUL;2026-04-09 21:00:00;16219.334
SE;SUDESTE/CENTRO-OESTE;2026-04-09 21:00:00;53491.61299999999
N;NORTE;2026-04-09 22:00:00;8965.626000000002
NE;NORDESTE;2026-04-09 22:00:00;15644.205
S;SUL;2026-04-09 22:00:00;15352.204
SE;SUDESTE/CENTRO-OESTE;2026-04-09 22:00:00;51072.147
N;NORTE;2026-04-09 23:00:00;8896.058
NE;NORDESTE;2026-04-09 23:00:00;15172.724
S;SUL;2026-04-09 23:00:00;14125.386
SE;SUDESTE/CENTRO-OESTE;2026-04-09 23:00:00;47981.16200000001
N;NORTE;2026-04-10 00:00:00;8690.247
NE;NORDESTE;2026-04-10 00:00:00;14675.850000000002
S;SUL;2026-04-10 00:00:00;13130.157999999998
SE;SUDESTE/CENTRO-OESTE;2026-04-10 00:00:00;44919.729
N;NORTE;2026-04-10 01:00:00;8567.514999999998
NE;NORDESTE;2026-04-10 01:00:00;14265.789
S;SUL;2026-04-10 01:00:00;12373.473999999998
SE;SUDESTE/CENTRO-OESTE;2026-04-10 01:00:00;42674.789
N;NORTE;2026-04-10 02:00:00;8386.98
NE;NORDESTE;2026-04-10 02:00:00;13891.925000000005
S;SUL;2026-04-10 02:00:00;11923.452
SE;SUDESTE/CENTRO-OESTE;2026-04-10 02:00:00;41075.516
N;NORTE;2026-04-10 03:00:00;8199.600999999999
NE;NORDESTE;2026-04-10 03:00:00;13565.764999999998
S;SUL;2026-04-10 03:00:00;11728.286
SE;SUDESTE/CENTRO-OESTE;2026-04-10 03:00:00;40231.81200000002
N;NORTE;2026-04-10 04:00:00;8080.303999999996
NE;NORDESTE;2026-04-10 04:00:00;13460.107999999998
S;SUL;2026-04-10 04:00:00;11835.885
SE;SUDESTE/CENTRO-OESTE;2026-04-10 04:00:00;40425.73999999998
N;NORTE;2026-04-10 05:00:00;8046.635999999999
NE;NORDESTE;2026-04-10 05:00:00;13247.359
S;SUL;2026-04-10 05:00:00;12681.521
SE;SUDESTE/CENTRO-OESTE;2026-04-10 05:00:00;42145.27000000002
N;NORTE;2026-04-10 06:00:00;7729.473000000002
NE;NORDESTE;2026-04-10 06:00:00;12705.332999999997
S;SUL;2026-04-10 06:00:00;14199.322
SE;SUDESTE/CENTRO-OESTE;2026-04-10 06:00:00;44411.78199999999
N;NORTE;2026-04-10 07:00:00;7568.514000000003
NE;NORDESTE;2026-04-10 07:00:00;12444.873
S;SUL;2026-04-10 07:00:00;15383.555
SE;SUDESTE/CENTRO-OESTE;2026-04-10 07:00:00;46123.90699999999
N;NORTE;2026-04-10 08:00:00;7776.226000000001
NE;NORDESTE;2026-04-10 08:00:00;12749.765999999996
S;SUL;2026-04-10 08:00:00;15827.338
SE;SUDESTE/CENTRO-OESTE;2026-04-10 08:00:00;47847.596
N;NORTE;2026-04-10 09:00:00;8070.951999999999
NE;NORDESTE;2026-04-10 09:00:00;12998.580000000002
S;SUL;2026-04-10 09:00:00;15500.831
SE;SUDESTE/CENTRO-OESTE;2026-04-10 09:00:00;48409.438
N;NORTE;2026-04-10 10:00:00;8133.3319999999985
NE;NORDESTE;2026-04-10 10:00:00;13313.413000000002
S;SUL;2026-04-10 10:00:00;15374.447
SE;SUDESTE/CENTRO-OESTE;2026-04-10 10:00:00;49257.560000000005
N;NORTE;2026-04-10 11:00:00;7908.941000000001
NE;NORDESTE;2026-04-10 11:00:00;13125.903000000002
S;SUL;2026-04-10 11:00:00;15192.073
SE;SUDESTE/CENTRO-OESTE;2026-04-10 11:00:00;49730.319
N;NORTE;2026-04-10 12:00:00;7865.837000000002
NE;NORDESTE;2026-04-10 12:00:00;13037.500999999998
S;SUL;2026-04-10 12:00:00;14069.616999999998
SE;SUDESTE/CENTRO-OESTE;2026-04-10 12:00:00;48774.392
N;NORTE;2026-04-10 13:00:00;8436.417000000001
NE;NORDESTE;2026-04-10 13:00:00;13445.252
S;SUL;2026-04-10 13:00:00;14714.455000000002
SE;SUDESTE/CENTRO-OESTE;2026-04-10 13:00:00;48817.367
N;NORTE;2026-04-10 14:00:00;8800.257999999998
NE;NORDESTE;2026-04-10 14:00:00;13954.717999999995
S;SUL;2026-04-10 14:00:00;15114.989
SE;SUDESTE/CENTRO-OESTE;2026-04-10 14:00:00;48910.66700000001
N;NORTE;2026-04-10 15:00:00;8920.147
NE;NORDESTE;2026-04-10 15:00:00;14492.559
S;SUL;2026-04-10 15:00:00;15337.671
SE;SUDESTE/CENTRO-OESTE;2026-04-10 15:00:00;49264.901
N;NORTE;2026-04-10 16:00:00;8849.774
NE;NORDESTE;2026-04-10 16:00:00;14732.368
S;SUL;2026-04-10 16:00:00;15881.944
SE;SUDESTE/CENTRO-OESTE;2026-04-10 16:00:00;49352.24299999998
N;NORTE;2026-04-10 17:00:00;8653.469
NE;NORDESTE;2026-04-10 17:00:00;15277.252999999995
S;SUL;2026-04-10 17:00:00;16284.679
SE;SUDESTE/CENTRO-OESTE;2026-04-10 17:00:00;49554.52299999997
N;NORTE;2026-04-10 18:00:00;8729.980000000001
NE;NORDESTE;2026-04-10 18:00:00;15659.203999999998
S;SUL;2026-04-10 18:00:00;17252.121
SE;SUDESTE/CENTRO-OESTE;2026-04-10 18:00:00;51955.65399999999
N;NORTE;2026-04-10 19:00:00;9062.092999999995
NE;NORDESTE;2026-04-10 19:00:00;15369.020000000004
S;SUL;2026-04-10 19:00:00;17417.577
SE;SUDESTE/CENTRO-OESTE;2026-04-10 19:00:00;51949.79
N;NORTE;2026-04-10 20:00:00;9093.597000000003
NE;NORDESTE;2026-04-10 20:00:00;15123.814
S;SUL;2026-04-10 20:00:00;16588.64
SE;SUDESTE/CENTRO-OESTE;2026-04-10 20:00:00;50810.063999999984
N;NORTE;2026-04-10 21:00:00;9085.380999999998
NE;NORDESTE;2026-04-10 21:00:00;15296.186999999998
S;SUL;2026-04-10 21:00:00;15967.218
SE;SUDESTE/CENTRO-OESTE;2026-04-10 21:00:00;49705.534
N;NORTE;2026-04-10 22:00:00;9145.926999999998
NE;NORDESTE;2026-04-10 22:00:00;15322.953999999998
S;SUL;2026-04-10 22:00:00;15074.663
SE;SUDESTE/CENTRO-OESTE;2026-04-10 22:00:00;47621.32999999997
N;NORTE;2026-04-10 23:00:00;9059.932
NE;NORDESTE;2026-04-10 23:00:00;15109.522999999996
S;SUL;2026-04-10 23:00:00;13963.759
SE;SUDESTE/CENTRO-OESTE;2026-04-10 23:00:00;45118.57799999999
N;NORTE;2026-04-11 00:00:00;8842.152000000004
NE;NORDESTE;2026-04-11 00:00:00;14513.668999999998
S;SUL;2026-04-11 00:00:00;12890.446
SE;SUDESTE/CENTRO-OESTE;2026-04-11 00:00:00;42267.47500000001
N;NORTE;2026-04-11 01:00:00;8684.282000000001
NE;NORDESTE;2026-04-11 01:00:00;14108.013999999996
S;SUL;2026-04-11 01:00:00;12188.341
SE;SUDESTE/CENTRO-OESTE;2026-04-11 01:00:00;39936.83700000001
N;NORTE;2026-04-11 02:00:00;8486.919999999998
NE;NORDESTE;2026-04-11 02:00:00;13720.514
S;SUL;2026-04-11 02:00:00;11707.103
SE;SUDESTE/CENTRO-OESTE;2026-04-11 02:00:00;38349.70100000001
N;NORTE;2026-04-11 03:00:00;8268.182999999999
NE;NORDESTE;2026-04-11 03:00:00;13428.299999999996
S;SUL;2026-04-11 03:00:00;11434.622
SE;SUDESTE/CENTRO-OESTE;2026-04-11 03:00:00;37420.826
N;NORTE;2026-04-11 04:00:00;8169.222000000002
NE;NORDESTE;2026-04-11 04:00:00;13292.710000000005
S;SUL;2026-04-11 04:00:00;11377.525999999998
SE;SUDESTE/CENTRO-OESTE;2026-04-11 04:00:00;37291.15799999999
N;NORTE;2026-04-11 05:00:00;8059.196000000002
NE;NORDESTE;2026-04-11 05:00:00;12874.231999999998
S;SUL;2026-04-11 05:00:00;11622.83
SE;SUDESTE/CENTRO-OESTE;2026-04-11 05:00:00;37617.572
N;NORTE;2026-04-11 06:00:00;7774.621999999998
NE;NORDESTE;2026-04-11 06:00:00;12169.813999999998
S;SUL;2026-04-11 06:00:00;12155.515
SE;SUDESTE/CENTRO-OESTE;2026-04-11 06:00:00;38043.959
N;NORTE;2026-04-11 07:00:00;7563.510999999999
NE;NORDESTE;2026-04-11 07:00:00;11900.296
S;SUL;2026-04-11 07:00:00;12896.381
SE;SUDESTE/CENTRO-OESTE;2026-04-11 07:00:00;39207.898
N;NORTE;2026-04-11 08:00:00;7545.077999999999
NE;NORDESTE;2026-04-11 08:00:00;11973.979999999998
S;SUL;2026-04-11 08:00:00;13038.141
SE;SUDESTE/CENTRO-OESTE;2026-04-11 08:00:00;39445.51599999999
N;NORTE;2026-04-11 09:00:00;7628.276000000001
NE;NORDESTE;2026-04-11 09:00:00;11957.255999999994
S;SUL;2026-04-11 09:00:00;12615.682
SE;SUDESTE/CENTRO-OESTE;2026-04-11 09:00:00;39482.275
N;NORTE;2026-04-11 10:00:00;7765.607999999998
NE;NORDESTE;2026-04-11 10:00:00;12061.628000000002
S;SUL;2026-04-11 10:00:00;12637.793
SE;SUDESTE/CENTRO-OESTE;2026-04-11 10:00:00;39876.794000000016
N;NORTE;2026-04-11 11:00:00;7734.939999999998
NE;NORDESTE;2026-04-11 11:00:00;12164.396999999995
S;SUL;2026-04-11 11:00:00;12878.068
SE;SUDESTE/CENTRO-OESTE;2026-04-11 11:00:00;40318.359
N;NORTE;2026-04-11 12:00:00;7565.333
NE;NORDESTE;2026-04-11 12:00:00;11841.932
S;SUL;2026-04-11 12:00:00;12453.817
SE;SUDESTE/CENTRO-OESTE;2026-04-11 12:00:00;40511.21699999999
N;NORTE;2026-04-11 13:00:00;7785.398999999999
NE;NORDESTE;2026-04-11 13:00:00;11566.72
S;SUL;2026-04-11 13:00:00;12107.012
SE;SUDESTE/CENTRO-OESTE;2026-04-11 13:00:00;40531.13599999999
N;NORTE;2026-04-11 14:00:00;7980.586999999999
NE;NORDESTE;2026-04-11 14:00:00;11547.07
S;SUL;2026-04-11 14:00:00;12007.947
SE;SUDESTE/CENTRO-OESTE;2026-04-11 14:00:00;40360.489
N;NORTE;2026-04-11 15:00:00;8166.458
NE;NORDESTE;2026-04-11 15:00:00;12059.280000000002
S;SUL;2026-04-11 15:00:00;12323.475
SE;SUDESTE/CENTRO-OESTE;2026-04-11 15:00:00;40808.257
N;NORTE;2026-04-11 16:00:00;8112.385999999999
NE;NORDESTE;2026-04-11 16:00:00;12809.683999999996
S;SUL;2026-04-11 16:00:00;13171.544
SE;SUDESTE/CENTRO-OESTE;2026-04-11 16:00:00;42591.60800000001
N;NORTE;2026-04-11 17:00:00;8120.567999999999
NE;NORDESTE;2026-04-11 17:00:00;14210.497
S;SUL;2026-04-11 17:00:00;14364.111
SE;SUDESTE/CENTRO-OESTE;2026-04-11 17:00:00;45490.398000000016
N;NORTE;2026-04-11 18:00:00;8369.258
NE;NORDESTE;2026-04-11 18:00:00;15258.779999999995
S;SUL;2026-04-11 18:00:00;15852.463999999998
SE;SUDESTE/CENTRO-OESTE;2026-04-11 18:00:00;49686.000000000015
N;NORTE;2026-04-11 19:00:00;8444.279999999999
NE;NORDESTE;2026-04-11 19:00:00;14930.55
S;SUL;2026-04-11 19:00:00;15712.284
SE;SUDESTE/CENTRO-OESTE;2026-04-11 19:00:00;49389.72799999999
N;NORTE;2026-04-11 20:00:00;8478.034
NE;NORDESTE;2026-04-11 20:00:00;14635.503999999995
S;SUL;2026-04-11 20:00:00;14787.298
SE;SUDESTE/CENTRO-OESTE;2026-04-11 20:00:00;47695.634000000005
N;NORTE;2026-04-11 21:00:00;8504.748
NE;NORDESTE;2026-04-11 21:00:00;14695.527
S;SUL;2026-04-11 21:00:00;13905.641
SE;SUDESTE/CENTRO-OESTE;2026-04-11 21:00:00;45759.705
N;NORTE;2026-04-11 22:00:00;8520.223999999998
NE;NORDESTE;2026-04-11 22:00:00;14559.125999999997
S;SUL;2026-04-11 22:00:00;13041.526
SE;SUDESTE/CENTRO-OESTE;2026-04-11 22:00:00;43853.96199999999
N;NORTE;2026-04-11 23:00:00;8460.157
NE;NORDESTE;2026-04-11 23:00:00;14319.688999999998
S;SUL;2026-04-11 23:00:00;12129.27
SE;SUDESTE/CENTRO-OESTE;2026-04-11 23:00:00;41552.629
N;NORTE;2026-04-12 00:00:00;8277.955000000002
NE;NORDESTE;2026-04-12 00:00:00;14143.514
S;SUL;2026-04-12 00:00:00;11267.825
SE;SUDESTE/CENTRO-OESTE;2026-04-12 00:00:00;39245.359
N;NORTE;2026-04-12 01:00:00;8144.196
NE;NORDESTE;2026-04-12 01:00:00;13848.629
S;SUL;2026-04-12 01:00:00;10669.141
SE;SUDESTE/CENTRO-OESTE;2026-04-12 01:00:00;37212.12600000002
N;NORTE;2026-04-12 02:00:00;8058.815999999999
NE;NORDESTE;2026-04-12 02:00:00;13580.193
S;SUL;2026-04-12 02:00:00;10301.25
SE;SUDESTE/CENTRO-OESTE;2026-04-12 02:00:00;35776.194
N;NORTE;2026-04-12 03:00:00;7887.319
NE;NORDESTE;2026-04-12 03:00:00;13296.816000000004
S;SUL;2026-04-12 03:00:00;10046.928
SE;SUDESTE/CENTRO-OESTE;2026-04-12 03:00:00;34938.127
N;NORTE;2026-04-12 04:00:00;7701.996000000001
NE;NORDESTE;2026-04-12 04:00:00;13072.017
S;SUL;2026-04-12 04:00:00;9912.707
SE;SUDESTE/CENTRO-OESTE;2026-04-12 04:00:00;34467.64699999999
N;NORTE;2026-04-12 05:00:00;7678.485000000001
NE;NORDESTE;2026-04-12 05:00:00;12672.048
S;SUL;2026-04-12 05:00:00;9862.571
SE;SUDESTE/CENTRO-OESTE;2026-04-12 05:00:00;34476.53200000001
N;NORTE;2026-04-12 06:00:00;7444.871000000003
NE;NORDESTE;2026-04-12 06:00:00;11785.506
S;SUL;2026-04-12 06:00:00;9979.377
SE;SUDESTE/CENTRO-OESTE;2026-04-12 06:00:00;33978.213
N;NORTE;2026-04-12 07:00:00;7135.831000000002
NE;NORDESTE;2026-04-12 07:00:00;11004.401999999998
S;SUL;2026-04-12 07:00:00;10095.439
SE;SUDESTE/CENTRO-OESTE;2026-04-12 07:00:00;33959.77399999999
N;NORTE;2026-04-12 08:00:00;6989.573
NE;NORDESTE;2026-04-12 08:00:00;10330.577
S;SUL;2026-04-12 08:00:00;10272.69
SE;SUDESTE/CENTRO-OESTE;2026-04-12 08:00:00;33561.74
N;NORTE;2026-04-12 09:00:00;6806.99
NE;NORDESTE;2026-04-12 09:00:00;10140.589000000002
S;SUL;2026-04-12 09:00:00;10551.902
SE;SUDESTE/CENTRO-OESTE;2026-04-12 09:00:00;33674.25800000001
N;NORTE;2026-04-12 10:00:00;6782.681
NE;NORDESTE;2026-04-12 10:00:00;10238.119000000002
S;SUL;2026-04-12 10:00:00;10967.229
SE;SUDESTE/CENTRO-OESTE;2026-04-12 10:00:00;34330.497
N;NORTE;2026-04-12 11:00:00;6772.342000000001
NE;NORDESTE;2026-04-12 11:00:00;10461.239
S;SUL;2026-04-12 11:00:00;11481.072
SE;SUDESTE/CENTRO-OESTE;2026-04-12 11:00:00;35504.568
N;NORTE;2026-04-12 12:00:00;6872.632000000001
NE;NORDESTE;2026-04-12 12:00:00;10541.37
S;SUL;2026-04-12 12:00:00;11108.22
SE;SUDESTE/CENTRO-OESTE;2026-04-12 12:00:00;36107.84199999999
N;NORTE;2026-04-12 13:00:00;7095.506
NE;NORDESTE;2026-04-12 13:00:00;10611.095
S;SUL;2026-04-12 13:00:00;10741.291
SE;SUDESTE/CENTRO-OESTE;2026-04-12 13:00:00;35658.695
N;NORTE;2026-04-12 14:00:00;7084.634
NE;NORDESTE;2026-04-12 14:00:00;10848.32
S;SUL;2026-04-12 14:00:00;10642.434
SE;SUDESTE/CENTRO-OESTE;2026-04-12 14:00:00;35828.698999999986
N;NORTE;2026-04-12 15:00:00;7288.962000000002
NE;NORDESTE;2026-04-12 15:00:00;11250.461
S;SUL;2026-04-12 15:00:00;10895.938
SE;SUDESTE/CENTRO-OESTE;2026-04-12 15:00:00;36597.082
N;NORTE;2026-04-12 16:00:00;7505.345999999998
NE;NORDESTE;2026-04-12 16:00:00;11771.058
S;SUL;2026-04-12 16:00:00;11517.329
SE;SUDESTE/CENTRO-OESTE;2026-04-12 16:00:00;38913.38099999999
N;NORTE;2026-04-12 17:00:00;7849.341000000004
NE;NORDESTE;2026-04-12 17:00:00;12902.652999999998
S;SUL;2026-04-12 17:00:00;12714.574
SE;SUDESTE/CENTRO-OESTE;2026-04-12 17:00:00;42849.11299999999
N;NORTE;2026-04-12 18:00:00;8321.756999999998
NE;NORDESTE;2026-04-12 18:00:00;14144.344999999996
S;SUL;2026-04-12 18:00:00;14569.241
SE;SUDESTE/CENTRO-OESTE;2026-04-12 18:00:00;47435.26
N;NORTE;2026-04-12 19:00:00;8545.000999999998
NE;NORDESTE;2026-04-12 19:00:00;14229.096999999998
S;SUL;2026-04-12 19:00:00;14715.642
SE;SUDESTE/CENTRO-OESTE;2026-04-12 19:00:00;47527.47300000002
N;NORTE;2026-04-12 20:00:00;8569.530999999997
NE;NORDESTE;2026-04-12 20:00:00;14322.436000000003
S;SUL;2026-04-12 20:00:00;14193.141
SE;SUDESTE/CENTRO-OESTE;2026-04-12 20:00:00;46479.84599999999
N;NORTE;2026-04-12 21:00:00;8649.615
NE;NORDESTE;2026-04-12 21:00:00;14279.382000000003
S;SUL;2026-04-12 21:00:00;13650.29
SE;SUDESTE/CENTRO-OESTE;2026-04-12 21:00:00;45661.91999999999
N;NORTE;2026-04-12 22:00:00;8760.746000000001
NE;NORDESTE;2026-04-12 22:00:00;14184.404000000004
S;SUL;2026-04-12 22:00:00;12845.666
SE;SUDESTE/CENTRO-OESTE;2026-04-12 22:00:00;43544.79100000002
N;NORTE;2026-04-12 23:00:00;8726.549
NE;NORDESTE;2026-04-12 23:00:00;13952.555000000008
S;SUL;2026-04-12 23:00:00;11821.638
SE;SUDESTE/CENTRO-OESTE;2026-04-12 23:00:00;40949.20500000001
N;NORTE;2026-04-13 00:00:00;8483.154999999997
NE;NORDESTE;2026-04-13 00:00:00;13462.651000000003
S;SUL;2026-04-13 00:00:00;11245.138
SE;SUDESTE/CENTRO-OESTE;2026-04-13 00:00:00;38644.624
N;NORTE;2026-04-13 01:00:00;8268.88
NE;NORDESTE;2026-04-13 01:00:00;13132.680000000004
S;SUL;2026-04-13 01:00:00;10918.137
SE;SUDESTE/CENTRO-OESTE;2026-04-13 01:00:00;37032.798
N;NORTE;2026-04-13 02:00:00;8106.044000000001
NE;NORDESTE;2026-04-13 02:00:00;12826.658999999996
S;SUL;2026-04-13 02:00:00;10686.056
SE;SUDESTE/CENTRO-OESTE;2026-04-13 02:00:00;35979.212
N;NORTE;2026-04-13 03:00:00;7958.139000000001
NE;NORDESTE;2026-04-13 03:00:00;12582.359
S;SUL;2026-04-13 03:00:00;10696.833
SE;SUDESTE/CENTRO-OESTE;2026-04-13 03:00:00;35455.58600000001
N;NORTE;2026-04-13 04:00:00;7792.255000000002
NE;NORDESTE;2026-04-13 04:00:00;12540.219
S;SUL;2026-04-13 04:00:00;10880.558
SE;SUDESTE/CENTRO-OESTE;2026-04-13 04:00:00;35907.008
N;NORTE;2026-04-13 05:00:00;7890.745999999999
NE;NORDESTE;2026-04-13 05:00:00;12565.245
S;SUL;2026-04-13 05:00:00;11725.078
SE;SUDESTE/CENTRO-OESTE;2026-04-13 05:00:00;38002.94900000001
N;NORTE;2026-04-13 06:00:00;7686.732999999998
NE;NORDESTE;2026-04-13 06:00:00;12269.652
S;SUL;2026-04-13 06:00:00;13349.169999999998
SE;SUDESTE/CENTRO-OESTE;2026-04-13 06:00:00;40887.247
N;NORTE;2026-04-13 07:00:00;7500.281
NE;NORDESTE;2026-04-13 07:00:00;12239.824
S;SUL;2026-04-13 07:00:00;14612.7
SE;SUDESTE/CENTRO-OESTE;2026-04-13 07:00:00;42625.363000000005
N;NORTE;2026-04-13 08:00:00;7725.029
NE;NORDESTE;2026-04-13 08:00:00;12481.894999999997
S;SUL;2026-04-13 08:00:00;15314.06
SE;SUDESTE/CENTRO-OESTE;2026-04-13 08:00:00;44486.30700000001
N;NORTE;2026-04-13 09:00:00;7961.652999999999
NE;NORDESTE;2026-04-13 09:00:00;12548.224
S;SUL;2026-04-13 09:00:00;15156.008
SE;SUDESTE/CENTRO-OESTE;2026-04-13 09:00:00;45546.197
N;NORTE;2026-04-13 10:00:00;8076.705999999998
NE;NORDESTE;2026-04-13 10:00:00;12177.389000000006
S;SUL;2026-04-13 10:00:00;15207.837
SE;SUDESTE/CENTRO-OESTE;2026-04-13 10:00:00;46539.525
N;NORTE;2026-04-13 11:00:00;8056.076000000001
NE;NORDESTE;2026-04-13 11:00:00;12111.832
S;SUL;2026-04-13 11:00:00;15263.386000000002
SE;SUDESTE/CENTRO-OESTE;2026-04-13 11:00:00;47530.189
N;NORTE;2026-04-13 12:00:00;8053.105000000001
NE;NORDESTE;2026-04-13 12:00:00;11670.216
S;SUL;2026-04-13 12:00:00;14076.934
SE;SUDESTE/CENTRO-OESTE;2026-04-13 12:00:00;46858.62100000001
N;NORTE;2026-04-13 13:00:00;8285.194
NE;NORDESTE;2026-04-13 13:00:00;12250.571000000004
S;SUL;2026-04-13 13:00:00;14893.966
SE;SUDESTE/CENTRO-OESTE;2026-04-13 13:00:00;47632.579000000005
N;NORTE;2026-04-13 14:00:00;8445.118
NE;NORDESTE;2026-04-13 14:00:00;12961.515
S;SUL;2026-04-13 14:00:00;15601.236
SE;SUDESTE/CENTRO-OESTE;2026-04-13 14:00:00;48214.13599999999
N;NORTE;2026-04-13 15:00:00;8723.198
NE;NORDESTE;2026-04-13 15:00:00;13692.325
S;SUL;2026-04-13 15:00:00;16132.724
SE;SUDESTE/CENTRO-OESTE;2026-04-13 15:00:00;48879.58600000001
N;NORTE;2026-04-13 16:00:00;8609.614000000001
NE;NORDESTE;2026-04-13 16:00:00;14425.876
S;SUL;2026-04-13 16:00:00;17009.703
SE;SUDESTE/CENTRO-OESTE;2026-04-13 16:00:00;49663.92
N;NORTE;2026-04-13 17:00:00;8562.603000000001
NE;NORDESTE;2026-04-13 17:00:00;14740.282
S;SUL;2026-04-13 17:00:00;17180.292999999998
SE;SUDESTE/CENTRO-OESTE;2026-04-13 17:00:00;49779.18000000002
N;NORTE;2026-04-13 18:00:00;8544.395
NE;NORDESTE;2026-04-13 18:00:00;15250.174000000005
S;SUL;2026-04-13 18:00:00;17891.681000000004
SE;SUDESTE/CENTRO-OESTE;2026-04-13 18:00:00;52433.201
N;NORTE;2026-04-13 19:00:00;8638.051999999998
NE;NORDESTE;2026-04-13 19:00:00;15003.918
S;SUL;2026-04-13 19:00:00;18164.57
SE;SUDESTE/CENTRO-OESTE;2026-04-13 19:00:00;52601.23300000002
N;NORTE;2026-04-13 20:00:00;8715.243999999999
NE;NORDESTE;2026-04-13 20:00:00;14949.876
S;SUL;2026-04-13 20:00:00;17439.323
